Product,Status,Release Date,Code Name,Cores,Threads,Lithography(nm),Max. Turbo Freq.(GHz),Base Freq.(GHz),TDP(W),Cache(MB),Cache Info,Max Memory Size(GB),Memory Types,Max Memory Speed(MHz),Integrated Graphics
Xeon W3680,Discontinued,Q1'10,Westmere EP,6,12,32,3.60,3.33,130,12,Intel Smart Cache,24,"DDR3 800/1066/1333",N/A,N/A
Xeon X5650,Discontinued,Q1'10,Westmere EP,6,12,32,3.06,2.66,95,12,Intel Smart Cache,288,"DDR3 800/1066/1333",N/A,N/A
Xeon X5660,Discontinued,Q1'10,Westmere EP,6,12,32,3.20,2.80,95,12,Intel Smart Cache,288,"DDR3 800/1066/1333",N/A,N/A
Xeon X5667,Discontinued,Q1'10,Westmere EP,4,8,32,3.46,3.06,95,12,Intel Smart Cache,288,"DDR3 800/1066/1333",N/A,N/A
Xeon X5670,Discontinued,Q1'10,Westmere EP,6,12,32,3.33,2.93,95,12,Intel Smart Cache,288,"DDR3 800/1066/1333",N/A,N/A
Xeon X5677,Discontinued,Q1'10,Westmere EP,4,8,32,3.73,3.46,130,12,Intel Smart Cache,288,"DDR3 800/1066/1333",N/A,N/A
Xeon X5680,Discontinued,Q1'10,Westmere EP,6,12,32,3.60,3.33,130,12,Intel Smart Cache,288,"DDR3 800/1066/1333",N/A,N/A
Xeon E5503,Discontinued,Q1'10,Nehalem EP,2,2,45,N/A,2.00,80,4,Intel Smart Cache,144,DDR3,800,N/A
Xeon E5507,Discontinued,Q1'10,Nehalem EP,4,4,45,N/A,2.26,80,4,Intel Smart Cache,144,DDR3,800,N/A
Xeon E6510,Discontinued,Q1'10,Nehalem EX,4,8,N/A,1.73,1.73,105,12,L3 Cache,N/A,N/A,N/A,N/A
Xeon E6540,Discontinued,Q1'10,Nehalem EX,6,12,45,2.27,2.00,105,18,L3 Cache,N/A,N/A,N/A,N/A
Xeon E7520,Discontinued,Q1'10,Nehalem EX,4,8,45,1.87,1.87,95,18,L3 Cache,N/A,N/A,N/A,N/A
Xeon E7530,Discontinued,Q1'10,Nehalem EX,6,12,45,2.13,1.87,105,12,L3 Cache,N/A,N/A,N/A,N/A
Xeon E7540,Discontinued,Q1'10,Nehalem EX,6,12,45,2.27,2.00,105,18,L3 Cache,N/A,N/A,N/A,N/A
Xeon EC3539,Discontinued,Q1'10,Jasper Forest,4,4,45,N/A,2.13,65,8,L3 Cache,N/A,N/A,N/A,N/A
Xeon EC5509,Discontinued,Q1'10,Jasper Forest,4,4,45,N/A,2.00,85,8,L3 Cache,N/A,N/A,N/A,N/A
Xeon EC5539,Discontinued,Q1'10,Jasper Forest,2,2,45,N/A,2.27,65,4,L3 Cache,N/A,N/A,N/A,N/A
Xeon EC5549,Discontinued,Q1'10,Jasper Forest,4,8,45,2.93,2.53,85,8,L3 Cache,N/A,"DDR3 800/1066/1333",N/A,N/A
Xeon L7545,Discontinued,Q1'10,Nehalem EX,6,12,45,2.53,1.87,95,18,L3 Cache,N/A,N/A,N/A,N/A
Xeon L7555,Discontinued,Q1'10,Nehalem EX,8,16,45,2.53,1.87,95,24,L3 Cache,N/A,N/A,N/A,N/A
Xeon LC3518,Discontinued,Q1'10,Jasper Forest,1,1,45,N/A,1.73,23,2,L3 Cache,N/A,N/A,N/A,N/A
Xeon LC3528,Discontinued,Q1'10,Jasper Forest,2,4,45,1.87,1.73,35,4,L3 Cache,N/A,N/A,N/A,N/A
Xeon LC5518,Discontinued,Q1'10,Jasper Forest,4,8,45,2.13,1.87,48,8,L3 Cache,N/A,N/A,N/A,N/A
Xeon LC5528,Discontinued,Q1'10,Jasper Forest,4,8,45,2.53,2.13,60,8,L3 Cache,N/A,N/A,N/A,N/A
Xeon W3530,Discontinued,Q1'10,Bloomfield,4,8,45,3.06,2.80,130,8,Intel Smart Cache,24,"DDR3 800/1066",N/A,N/A
Xeon X6550,Discontinued,Q1'10,Nehalem EX,8,16,45,2.40,2.00,130,18,L3 Cache,N/A,N/A,N/A,N/A
Xeon X7542,Discontinued,Q1'10,Nehalem EX,6,N/A,45,2.80,2.67,130,18,L3 Cache,N/A,N/A,N/A,N/A
Xeon X7550,Discontinued,Q1'10,Nehalem EX,8,16,45,2.40,2.00,130,18,L3 Cache,N/A,"DDR3 800/978/1066/1333 (Max Speed 1066 MHz)",N/A,N/A
Xeon X7560,Discontinued,Q1'10,Nehalem EX,8,16,45,2.67,2.27,130,24,L3 Cache,N/A,"DDR3 800/978/1066/1333 (Max Speed 1066 MHz)",N/A,N/A
Xeon W3565,Discontinued,Q4'09,Bloomfield,4,8,45,3.46,3.20,130,8,Intel Smart Cache,24,"DDR3 800/1066",N/A,N/A
Xeon L3426,Discontinued,Q3'09,Lynnfield,4,8,45,3.20,1.86,45,8,Intel Smart Cache,32,"DDR3 800/1066/1333",N/A,N/A
Xeon X3430,Discontinued,Q3'09,Lynnfield,4,4,45,2.80,2.40,95,8,Intel Smart Cache,32,"DDR3 800/1066/1333",N/A,N/A
Xeon X3440,Discontinued,Q3'09,Lynnfield,4,8,45,2.93,2.53,95,8,Intel Smart Cache,32,"DDR3 800/1066/1333",N/A,N/A
Xeon X3450,Discontinued,Q3'09,Lynnfield,4,8,45,3.20,2.66,95,8,Intel Smart Cache,32,"DDR3 800/1066/1333",N/A,N/A
Xeon X3460,Discontinued,Q3'09,Lynnfield,4,8,45,3.46,2.80,95,8,Intel Smart Cache,32,"DDR3 800/1066/1333",N/A,N/A
Xeon X3470,Discontinued,Q3'09,Lynnfield,4,8,45,3.60,2.93,95,8,Intel Smart Cache,32,"DDR3 800/1066/1333",N/A,N/A
Xeon L5530,Discontinued,Q3'09,Nehalem EP,4,8,45,2.66,2.40,60,8,Intel Smart Cache,144,"DDR3 800/1066",N/A,N/A
Xeon W3550,Discontinued,Q3'09,Bloomfield,4,8,45,3.33,3.06,130,8,Intel Smart Cache,24,"DDR3 800/1066",N/A,N/A
Xeon W3580,Discontinued,Q3'09,Bloomfield,4,8,45,3.60,3.33,130,8,Intel Smart Cache,24,"DDR3 800/1066/1333",N/A,N/A
Xeon W5590,Discontinued,Q3'09,Nehalem EP,4,8,45,3.60,3.33,130,8,Intel Smart Cache,144,"DDR3 800/1066/1333",N/A,N/A
Xeon E5502,Discontinued,Q1'09,Nehalem EP,2,2,45,N/A,1.86,80,4,Intel Smart Cache,144,DDR3,800,N/A
Xeon E5504,Discontinued,Q1'09,Nehalem EP,4,4,45,N/A,2.00,80,4,Intel Smart Cache,144,DDR3,800,N/A
Xeon E5506,Discontinued,Q1'09,Nehalem EP,4,4,45,N/A,2.13,80,4,Intel Smart Cache,144,DDR3,800,N/A
Xeon E5520,Discontinued,Q1'09,Nehalem EP,4,8,45,2.53,2.26,80,8,Intel Smart Cache,144,"DDR3 800/1066",N/A,N/A
Xeon E5530,Discontinued,Q1'09,Nehalem EP,4,8,45,2.66,2.40,80,8,Intel Smart Cache,144,"DDR3 800/1066",N/A,N/A
Xeon E5540,Discontinued,Q1'09,Nehalem EP,4,8,45,2.80,2.53,80,8,Intel Smart Cache,144,"DDR3 800/1066",N/A,N/A
Xeon L5506,Discontinued,Q1'09,Nehalem EP,4,4,45,N/A,2.13,60,4,Intel Smart Cache,144,DDR3,800,N/A
Xeon L5508,Discontinued,Q1'09,Nehalem EP,2,4,45,2.40,2.00,38,8,Intel Smart Cache,144,"DDR3 800/1066",N/A,N/A
Xeon L5518,Discontinued,Q1'09,Nehalem EP,4,8,45,2.40,2.13,60,8,Intel Smart Cache,144,"DDR3 800/1066",N/A,N/A
Xeon L5520,Discontinued,Q1'09,Nehalem EP,4,8,45,2.48,2.26,60,8,Intel Smart Cache,114,"DDR3 800/1066",N/A,N/A
Xeon W3520,Discontinued,Q1'09,Bloomfield,4,8,45,2.93,2.66,130,8,Intel Smart Cache,24,"DDR3 800/1066",N/A,N/A
Xeon W3540,Discontinued,Q1'09,Bloomfield,4,8,45,3.20,2.93,130,8,Intel Smart Cache,24,"DDR3 800/1066",N/A,N/A
Xeon W3570,Discontinued,Q1'09,Bloomfield,4,8,45,3.46,3.20,130,8,Intel Smart Cache,24,"DDR3 800/1066/1333",N/A,N/A
Xeon W5580,Discontinued,Q1'09,Nehalem EP,4,8,45,3.46,3.20,130,8,Intel Smart Cache,144,"DDR3 800/1066/1333",N/A,N/A
Xeon X5550,Discontinued,Q1'09,Nehalem EP,4,8,45,3.06,2.66,95,8,Intel Smart Cache,144,"DDR3 800/1066/1333",N/A,N/A
Xeon X5560,Discontinued,Q1'09,Nehalem EP,4,8,45,3.20,2.80,95,8,Intel Smart Cache,144,"DDR3 800/1066/1333",N/A,N/A
Xeon X5570,Discontinued,Q1'09,Nehalem EP,4,8,45,3.33,2.93,95,8,Intel Smart Cache,144,"DDR3 800/1066/1333",N/A,N/A
Xeon X3380,Discontinued,Q1'09,Yorkfield,4,N/A,45,N/A,3.16,95,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon L3110,Discontinued,Q1'09,Wolfdale,2,N/A,45,N/A,3.00,45,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon L3360,Discontinued,Q1'09,Yorkfield,4,N/A,45,N/A,2.83,65,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5270,Discontinued,Q3'08,Yorkfield,2,N/A,45,N/A,3.50,80,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon L3014,Discontinued,Q1'08,Wolfdale,1,N/A,45,N/A,2.40,30,3,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5215,Discontinued,Q3'08,Wolfdale,2,N/A,45,N/A,1.86,20,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7420,Discontinued,Q3'08,Dunnington,4,N/A,45,N/A,2.13,90,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7430,Discontinued,Q3'08,Dunnington,4,N/A,45,N/A,2.13,90,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7440,Discontinued,Q3'08,Dunnington,4,N/A,45,N/A,2.40,90,16,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7450,Discontinued,Q3'08,Dunnington,6,N/A,45,N/A,2.40,90,12,L3 Cache,N/A,N/A,N/A,N/A
Xeon L7445,Discontinued,Q3'08,Dunnington,4,N/A,45,N/A,2.13,50,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon L7455,Discontinued,Q3'08,Dunnington,6,N/A,45,N/A,2.13,65,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X7460,Discontinued,Q3'08,Dunnington,6,N/A,45,N/A,2.66,130,16,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5430,Discontinued,Q3'08,Harpertown,4,N/A,45,N/A,2.66,50,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5470,Discontinued,Q3'08,Harpertown,4,N/A,45,N/A,3.33,120,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5492,Discontinued,Q3'08,Harpertown,4,N/A,45,N/A,3.40,150,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E3120,Discontinued,Q3'08,Wolfdale,2,N/A,45,N/A,3.16,65,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon X3330,Discontinued,Q3'08,Yorkfield,4,N/A,45,N/A,2.66,95,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon X3370,Discontinued,Q3'08,Yorkfield,4,N/A,45,N/A,3.00,95,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5240,Discontinued,Q2'08,Wolfdale,2,N/A,45,N/A,3.00,40,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5220,Discontinued,Q1'08,Wolfdale,2,N/A,45,N/A,2.33,65,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5240,Discontinued,Q1'08,Wolfdale,2,N/A,45,N/A,3.00,65,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5318,Discontinued,Q1'07,Clovertown,4,N/A,65,N/A,1.60,40,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5408,Discontinued,Q1'08,Harpertown,4,N/A,45,N/A,2.13,40,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5410,Discontinued,Q1'08,Harpertown,4,N/A,45,N/A,2.33,50,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5420,Discontinued,Q1'08,Harpertown,4,N/A,45,N/A,2.50,50,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X3320,Discontinued,Q1'08,Yorkfield,4,N/A,45,N/A,2.50,95,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon X3350,Discontinued,Q1'08,Yorkfield,4,N/A,45,N/A,2.66,95,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X3360,Discontinued,Q1'08,Yorkfield,4,N/A,45,N/A,2.83,95,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E3110,Discontinued,Q1'08,Wolfdale,2,N/A,45,N/A,3.00,65,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5238,Discontinued,Q1'08,Wolfdale,2,N/A,45,N/A,2.66,35,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon 3065,Discontinued,Q4'07,Conroe,2,N/A,65,N/A,2.33,65,4,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5205,Discontinued,Q4'07,Wolfdale,2,N/A,45,N/A,1.86,65,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5405,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,2.00,80,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5410,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,2.33,80,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5420,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,2.50,80,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5430,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,2.66,80,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5440,Discontinued,Q1'08,Harpertown,4,N/A,45,N/A,2.83,80,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5450,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,3.00,80,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5462,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,2.80,80,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5472,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,3.00,80,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5260,Discontinued,Q4'07,Wolfdale,2,N/A,45,N/A,3.33,80,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5272,Discontinued,Q4'07,Wolfdale,2,N/A,45,N/A,3.40,80,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5450,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,3.00,120,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5460,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,3.16,120,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5472,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,3.00,120,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5482,Discontinued,Q4'07,Harpertown,4,N/A,45,N/A,3.20,150,12,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5335,Discontinued,Q3'07,Clovertown,4,N/A,65,N/A,2.00,50,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5365,Discontinued,Q3'07,Clovertown,4,N/A,65,N/A,3.00,150,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon X3230,Discontinued,Q3'07,Kentsfield,4,N/A,65,N/A,2.66,95,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7210,Discontinued,Q3'07,Tigerton,2,N/A,65,N/A,2.40,80,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7220,Discontinued,Q3'07,Tigerton,2,N/A,65,N/A,2.93,80,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7310,Discontinued,Q3'07,Tigerton,4,N/A,65,N/A,1.60,80,4,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7320,Discontinued,Q3'07,Tigerton,4,N/A,65,N/A,2.13,80,4,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7330,Discontinued,Q3'07,Tigerton,4,N/A,65,N/A,2.40,80,6,L2 Cache,N/A,N/A,N/A,N/A
Xeon E7340,Discontinued,Q3'07,Tigerton,4,N/A,65,N/A,2.40,80,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon L7345,Discontinued,Q3'07,Tigerton,4,N/A,65,N/A,1.86,50,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon X7350,Discontinued,Q3'07,Tigerton,4,N/A,65,N/A,2.93,130,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5310,Discontinued,Q1'07,Clovertown,4,N/A,65,N/A,1.60,50,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon L5320,Discontinued,Q1'07,Clovertown,4,N/A,65,N/A,1.86,50,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon X3210,Discontinued,Q1'07,Kentsfield,4,N/A,65,N/A,2.13,105,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon X3220,Discontinued,Q1'07,Kentsfield,4,N/A,65,N/A,2.40,105,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5310,Discontinued,Q4'06,Clovertown,4,N/A,65,N/A,1.60,80,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5320,Discontinued,Q4'06,Clovertown,4,N/A,65,N/A,1.86,80,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5335,Discontinued,Q1'07,Clovertown,4,N/A,65,N/A,2.00,80,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon E5345,Discontinued,Q1'07,Clovertown,4,N/A,65,N/A,2.33,80,8,L2 Cache,N/A,N/A,N/A,N/A
Xeon LV 5128,Discontinued,Q2'06,Woodcrest,2,N/A,65,N/A,1.86,40,4,L2 Cache,N/A,N/A,N/A,N/A
Xeon LV 5138,Discontinued,Q2'06,Woodcrest,2,N/A,65,N/A,2.13,35,4,L2 Cache,N/A,N/A,N/A,N/A
Xeon X5355,Discontinued,Q4'06,Clovertown,4,N/A,65,N/A,2.66,120,8,L2 Cache,N/A,N/A,N/A,N/A
"Xeon LV 1.66 GHz, 2M Cache, 667 MHz FSB",Discontinued,Q1'06,Sossaman,2,N/A,65,N/A,1.66,31,2,L2 Cache,N/A,N/A,N/A,N/A
"Xeon LV 2.16 GHz, 2M Cache, 667 MHz FSB",Discontinued,Q3'06,Sossaman,2,N/A,65,N/A,2.16,31,2,L2 Cache,N/A,N/A,N/A,N/A
"Xeon ULV 1.66 GHz, 2M Cache, 667 MHz FSB",Discontinued,Q1'06,Sossaman,2,N/A,65,N/A,1.66,15,2,L2 Cache,N/A,N/A,N/A,N/A
Xeon 5130,Discontinued,Q2'06,Woodcrest,2,N/A,65,N/A,2.00,65,4,L2 Cache,N/A,N/A,N/A,N/A
Xeon 5140,Discontinued,Q2'06,Woodcrest,2,N/A,65,N/A,2.33,65,4,L2 Cache,N/A,N/A,N/A,N/A
Xeon LV 5148,Discontinued,Q2'06,Woodcrest,2,N/A,65,N/A,2.33,40,4,L2 Cache,N/A,N/A,N/A,N/A
"Xeon LV 2.00 GHz, 2M Cache, 667 MHz FSB",Discontinued,Q1'06,Sossaman,2,N/A,65,N/A,2.00,31,2,L2 Cache,N/A,N/A,N/A,N/A
"64-bit Xeon 3.20 GHz, 1M Cache, 800 MHz FSB",Discontinued,Q2'04,Nocona,1,N/A,90,N/A,3.20,103,1,L2 Cache,N/A,N/A,N/A,N/A
"64-bit Xeon LV 2.80 GHz, 1M Cache, 800 MHz FSB",Discontinued,Q2'04,Nocona,1,N/A,90,N/A,2.80,55,1,L2 Cache,N/A,N/A,N/A,N/A
"Xeon 2.80 GHz, 512K Cache, 533 MHz FSB",Discontinued,Q4'03,Prestonia,1,N/A,130,N/A,2.80,74,0.5,L2 Cache,N/A,N/A,N/A,N/A
"Xeon LV 2.40 GHz, 512K Cache, 400 MHz FSB",Discontinued,Q3'03,Prestonia,1,N/A,130,N/A,2.40,40,0.5,L2 Cache,N/A,N/A,N/A,N/A
"Xeon 2.40 GHz, 512K Cache, 533 MHz FSB",Discontinued,Q4'02,Prestonia,1,N/A,130,N/A,2.40,65,0.5,L2 Cache,N/A,N/A,N/A,N/A
"Xeon LV 1.60 GHz, 512K Cache, 400 MHz FSB",Discontinued,Q3'02,Prestonia,1,N/A,130,N/A,1.60,30,0.5,L2 Cache,N/A,N/A,N/A,N/A
"Xeon 2.00 GHz, 512K Cache, 533 MHz FSB",Discontinued,Q1'02,Prestonia,1,N/A,130,N/A,2.00,58,0.5,L2 Cache,N/A,N/A,N/A,N/A
